TrailName,TimeLength,RealLabel,PredictLabel,Acc,LossList
test10-redyellow_0014,152,True,True,1,0.37914844519809376,1.2905889085798785,2.1510769253874504,2.857939479670276,3.3733416120957824,3.7603361732272225,4.047343458950207,4.299707872980297,4.527382509001476,4.717295441430214,4.8670687592106985,4.990742505624418,5.095835814497503,5.193513073893822,5.281044137768458,5.360977155805038,5.448456872982747,5.524105134188644,5.597242746034178,5.660131987525639,5.725768071920808,5.811611312691575,5.893034829107182,6.0001891424248495,6.118868191350034,6.247270216850998,6.3900823759162995,6.529624919313059,6.667725606104437,6.801920384027185,6.932263846930311,7.066358204473206,7.191156933144303,7.313596203141613
test16-redyellow_0019,152,False,True,0,0.30408540559060665,1.0914888715224766,1.8721545563131263,2.5113161514858344,3.025363200428477,3.3936017588911667,3.6256317377447065,3.7467148696495607,3.7781821171660894,3.7426059305798316,3.6592724688831084,3.539837952261584,3.3981487283023806,3.2443020095507147,3.0901849416058638,2.945850272626793,2.818465877854931,2.710070556623019,2.619273342379915,2.548575927417604,2.4998438786396284,2.47390662423688,2.465811223683745,2.467012494133282,2.479421511676112,2.491729120175646,2.499421243432972,2.4975615052982785,2.5011115464109817,2.506124052845252,2.504048978692152,2.4944528072172627,2.490856903652122,2.505353726445968
test11-redyellow_0011,152,True,True,1,0.33040522557775115,1.5905921917662655,2.574426020380392,3.071853677980268,3.3984219254761654,3.6867367229278214,3.947579576633634,4.206720678967122,4.4261191122142,4.6309559593602465,4.856321497799567,5.113014534798101,5.4117241635962525,5.747424004754625,6.093333381691786,6.431799874186233,6.7609948928333,7.057009022438149,7.304582009599245,7.545627151219746,7.761203420471309,7.962455148136407,8.159317550544593,8.35058039858093,8.539224216503895,8.721355090061039,8.876378341883683,8.968574761463113,9.028904171308275,9.0816406165991,9.124360780666322,9.148490873029619,9.17114462860706,9.192410979536284
test13-redyellow_0019,152,True,True,1,0.2982445547513313,2.115491124119415,4.006327154931168,5.691789623326827,6.489290952346718,6.900631098979932,7.034749563134115,7.092186843794721,7.105579075473211,7.109773125871682,7.116106070505797,7.1409679639327654,7.179282092913532,7.228136441773802,7.280806499284904,7.32504344315389,7.3526178589589986,7.358137605799372,7.343773894575489,7.307524463718325,7.26401979495809,7.228504278817764,7.217942229815849,7.220777614911961,7.224542580878715,7.228936476620044,7.2332203810819165,7.252774464076338,7.294532546923414,7.356447062611799,7.461765487024476,7.632333449574779,7.875882296107444,8.212570826487777
test14-redyellow_0014,152,True,True,1,0.2275111873071578,1.1696647654471097,2.042245536277246,2.6524446942948168,3.1253083649127262,3.5565427528921134,3.963997706453986,4.329686733481189,4.629339914087227,4.8538533820480145,5.010975426535416,5.109205143989537,5.152733175673616,5.148436573821521,5.105751362503662,5.0330416883306865,4.937994630398927,4.8302579939593295,4.712803207073632,4.590896862230058,4.468096278465549,4.345559381400774,4.239956601118709,4.14220631471762,4.063961294425415,4.002077516825929,3.9584982318997093,3.9208598855903585,3.890214768195708,3.864952474205686,3.863836512761775,3.875319190876638,3.890302162104582,3.928192521685611
test10-redyellow_0017,152,True,True,1,0.2836162185175332,1.7445026291149268,3.0436985771331533,4.023325857446821,4.716665653907119,5.368210696398998,5.829580825733507,6.1978402098312895,6.473449474252744,6.672709142638101,6.82349677107086,6.945384451082592,7.0519487000934715,7.149027949060983,7.245106591282351,7.347545665535459,7.458149685720926,7.576275597865646,7.6816587508526295,7.7704697047458495,7.819986159368496,7.8327927369059225,7.8136356596452385,7.784084309434023,7.753191629144247,7.72585843449158,7.701338307388756,7.685843188379361,7.656733532642531,7.649143953983332,7.625107811337587,7.6045676208415145,7.595873374924102,7.596686152720125
test14-redyellow_0016,152,True,True,1,0.3438908981785973,1.3088408279599455,2.2820375729074613,2.921176602539651,3.3107237461970174,3.376982353970888,3.446901538847006,3.5418058629824882,3.6773194551526442,3.8492479159483373,4.049223582879255,4.267785276365381,4.486051770983407,4.695810707306305,4.900020459190786,5.090412942439989,5.269977344268801,5.4341902909303785,5.583664993380314,5.72811339897983,5.86229061574294,5.991869503968514,6.111691399198196,6.2300600497809775,6.3379128947990875,6.428256908170472,6.504889189988054,6.573953860063823,6.651786059546896,6.723755856830736,6.788896459869031,6.851197253662585,6.900317375513426,6.945201001811712
test13-redyellow_0004,152,True,True,1,0.3073795914805394,1.7245266333979032,3.0352651215693385,4.109715436750984,4.972148380879675,5.5922010610777875,5.844232386298358,5.960539438298166,5.999250683089091,5.973906681155661,5.921041384680702,5.860682471311768,5.816381983453408,5.786358200383427,5.761174497600023,5.752214751583936,5.764964657730593,5.797483016462564,5.840253630578249,5.885507480517092,5.9241774619835805,5.954036452638302,5.991808067354596,6.05206186768954,6.140012443604426,6.2649582962389525,6.430457846565443,6.61645446103952,6.83551979750623,7.050211249899743,7.264775708510945,7.475261323883705,7.677664318555985,7.861413528262809
test15-redyellow_0011,152,False,True,0,0.34196714247449733,0.9635475502178197,1.5597989196051651,1.9470357960142113,2.2099955678696874,2.4048660063344176,2.55016156975001,2.6695352761380873,2.7650091487740065,2.837087350828393,2.8980215756157466,2.95410624353968,3.0101480507163507,3.066723616389134,3.114791676028847,3.1546808251229534,3.1856151318560983,3.2125673635819307,3.235402261997113,3.2689271138567784,3.2948606583765687,3.318323881735211,3.3512701160434735,3.3771437441682006,3.3978847711883824,3.420121671285822,3.456169477907872,3.490147483354594,3.5341181627174434,3.5725831672272337,3.617579791092641,3.669516467429507,3.7119207424795193,3.7523791077802704
test17-redyellow_0016,152,False,True,0,0.32467704003441344,1.3501439671222035,2.4074534589758967,3.2886128967774657,3.9418138155309967,4.487233384056725,4.958693013114991,5.370900209581192,5.702601913083322,5.923031173209254,6.02580845897283,6.024401635812479,5.9603541577486,5.866376350906794,5.753289318483621,5.624580198093468,5.489560710515332,5.353264263811216,5.224990676798557,5.102831088383893,4.984574364767807,4.8671310690950165,4.753495185275823,4.63023080666591,4.507954666302391,4.376379830886978,4.244226460964722,4.112146871415203,3.9842543639825587,3.878977918010816,3.7906999019257595,3.7170438298557698,3.6611186159784106,3.6264803264467695
