TrailName,TimeLength,RealLabel,PredictLabel,Acc,LossList
pilot_it2_collision_simple_tdw_2_dis_2_occ-redyellow_0006,152,True,True,1,0.07406895667212164,1.2950045874230864,2.5740535144711596,3.5972660279685407,4.632884135987049,5.583434754015108,6.498305760172073,7.226441880327819,7.85826658164591,8.360919103885575,8.79080711851431,9.208149857800477,9.63447560156688,10.071545438851748,10.521692302625695,10.98541194096495,11.46474126870722,11.96094898146085,12.475064851213888,12.974450460273596,13.5006821071529,14.061118638751573,14.668110747481784,15.3216605052993,16.02520292870733,16.78075080001218,17.592060448404347,18.460499426139588,19.387695878181187,20.371766003409135,21.41352593613621,22.52013056173472,23.69181812554178,24.927073811200994
pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0007,153,False,False,1,0.027126454683009588,0.13124786187882695,0.22301206266970655,0.32288957938544843,0.43776070116144666,0.5513604547817217,0.656633650942955,0.7468418943976755,0.8207163225480913,0.8792190673241823,0.9205364272220701,0.952209783680808,0.9757585802338734,0.9901543458881463,1.0036976519624177,1.012090607281036,1.0148772788437435,1.0128311463416575,1.0051285245900243,0.992917010432248,0.9784494099703872,0.962330994073209,0.9439430721421337,0.92537880049011,0.908090990588811,0.8964165223483747,0.8913914243784171,0.8920098630633561,0.8959852503814234,0.9020425533271701,0.9106251896090235,0.9192855156580604,0.9276720206738649,0.9362144557179924
pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0004,153,False,False,1,0.07581885157086134,0.25594092663717266,0.48199089969556025,0.6964260143191164,0.8880660790395395,1.029928227303537,1.173449006005169,1.3094308481619654,1.4130396225726747,1.4018835731274817,1.4142036156818671,1.4269701873402476,1.447334318808758,1.4629559776060694,1.4663068051729018,1.4559855863675166,1.4341549307686383,1.4002359429859181,1.3550856870746497,1.298196647698131,1.2290086105796187,1.1471953648791453,1.0785244188015837,1.007075195300663,0.92170594168502,0.8161129219188586,0.6863913483611862,0.5328326772409949,0.35797312183949065,0.20274455866291222,0.21654143191047096,0.4233696562973506,0.6971478189061769,0.8853359447408659
pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0000,153,True,True,1,0.05479470244618496,0.26168554009923795,0.4964147865634852,0.7648578225576107,1.0563560568027697,1.291201164082826,1.3436404338790975,1.3416584060051335,1.3498485038665666,1.3595580054560323,1.369559883649614,1.3771457402126206,1.3854867109599582,1.3934107106609288,1.3962048230764255,1.3966612377076408,1.39495612331832,1.3915335869499967,1.3866370808367328,1.3816977711540512,1.3776099403803597,1.3763143153325237,1.3774558590222366,1.3808984818377212,1.386324372424875,1.3905553050203328,1.3948339566501995,1.3991116651562279,1.401121409060127,1.4026087348524576,1.4040828111929726,1.405338500573167,1.4073842454676562,1.4096888139938897
pilot_it2_collision_tiny_ball_box-redyellow_0002,152,False,False,1,0.03691050137645018,0.13587747322786506,0.19856079694049392,0.2344387126790562,0.25026913401769507,0.24969571937954457,0.2378281913848959,0.24815956319401744,0.26734587063776005,0.2731387959145123,0.26195661923028873,0.247057405519156,0.22919795064815082,0.20519359607512405,0.17507982711100772,0.15337237913640778,0.14320934042836853,0.14201232919468668,0.14964459281130874,0.16706187484016288,0.18780938095130595,0.19399538344612355,0.1906052587011372,0.18339873162551712,0.18374685234500857,0.1850250334491862,0.18344110880133693,0.18146573127362847,0.18162327345140994,0.18162311961821145,0.18162289399595136,0.1816226581178343,0.18162065826931562,0.1816297548384467
pilot_it2_collision_tiny_ball_box_2_dis_2_occ-redyellow_0008,153,False,False,1,0.017477343489004604,0.07962873012063836,0.11541269132057452,0.12645851031023406,0.11182760823871159,0.07610907166361247,0.08269388075081498,0.0970969443754954,0.1097001496449274,0.12303716000549016,0.13406268908969732,0.14169868558524404,0.14593809628007445,0.14666914413086435,0.1439481002558372,0.13826738385006376,0.1312228819102764,0.12491114259557018,0.11852854482881196,0.11209974247558731,0.1026888706686957,0.09153928022073064,0.08865833368128537,0.09156049059755848,0.09820381196175519,0.099296447601419,0.09632601734896855,0.09487076725677616,0.09267143363924717,0.09418829150395733,0.09798571324153148,0.09849784605943696,0.09614034449596703,0.09544016757495873
pilot_it2_collision_tiny_ball_box_1_dis_1_occ-redyellow_0003,153,True,True,1,0.023555321631507177,0.208837279130898,0.37710811215685747,0.5309153231905814,0.6745099142913961,0.8136580723815615,0.9542773737810103,1.1084629661833103,1.274351201754288,1.4532485417178738,1.6456417583882872,1.8548550203122516,2.082157896960155,2.3309898415388735,2.604492736747692,2.894978806544918,3.0783446567604584,3.3075906613381276,3.3163281758422603,3.322346860687446,3.317820612486182,3.29562918460377,3.26659630745093,3.269187626618746,3.2740677474929165,3.2836392377942394,3.297518120543094,3.314925835011392,3.3227712346283096,3.327341766607621,3.3313456967119124,3.334145415248773,3.334860134137234,3.3348661395293067
pilot_it2_collision_tiny_ball_box-redyellow_0006,153,True,True,1,0.03231866275946727,0.5255492300698432,1.0822980531143658,1.6697997288341715,2.491695247813684,2.830369090621919,2.9846462905366624,3.141181099466568,3.2376126656388466,3.3223536063177557,3.415913025769477,3.509001192750943,3.588546435496461,3.659703115710563,3.7290207534175703,3.8016749053781074,3.885964785343177,3.983466190585848,4.095298881755543,4.219642375237782,4.364505715541132,4.437183852418236,4.482378259251308,4.516067641583701,4.53998665257311,4.560343820760646,4.588469292210273,4.614451157490269,4.6418508843529604,4.66736949441937,4.6930878965907885,4.718069065301615,4.74444857995962,4.770237625888913
pilot_it2_collision_simple_box_1_dis_1_occ-redyellow_0003,153,False,False,1,0.018861802936549047,0.2588039465888535,0.5157900748296742,0.7593263272985702,0.9953314164069339,1.2214689004306407,1.442065328628728,1.6525616152727707,1.8540480143554865,2.0480050032673756,2.2327138421143546,2.408050458018232,2.5789748207274235,2.7404008136430122,2.8975544121465773,3.045384908317359,3.179981115033197,3.3104770169159625,3.438575437684829,3.557455808428048,3.6702316177829744,3.775774940629104,3.87983107130268,4.019113413277134,4.1051302842015325,4.108030614216957,4.106865061967222,4.1065325170957605,4.106664423591035,4.106803060182223,4.106876208256271,4.106881084748218,4.106866223040409,4.106908253668778
pilot_it2_collision_non-sphere_box-redyellow_0001,153,True,True,1,0.08190802560553219,0.8252394444328799,1.7382907138523978,2.497390147744006,3.013867434314438,3.4577971046542864,3.6260661168832526,3.800020524019731,3.967158441485986,4.103114243294996,4.207294424002112,4.311600743396701,4.421651773917756,4.537858655642424,4.6644078419181,4.804665269257513,4.962327753339896,5.120657406861191,5.171119473409638,5.196652347201589,5.205530841885888,5.211486695958584,5.217032509712534,5.221103708502305,5.225150745900334,5.226575090196439,5.225868897537799,5.223039155103767,5.223654994607276,5.228986192403055,5.233940812507628,5.237915481438989,5.241527623857862,5.244424675151683
