TrailName,TimeLength,RealLabel,PredictLabel,Acc,LossList,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sizes_box_2_dis_2_occ-redyellow_0003,152,FALSE,TRUE,0,0.005669548,0.049303915,0.100886373,0.157558541,0.218272599,0.288673294,0.368323254,0.459936332,0.56375118,0.679102108,0.807175835,0.949100377,1.08283438,1.109380749,1.115722015,1.108248125,1.08912044,1.063380269,1.059800421,1.082406375,1.096860169,1.110379798,1.119650786,1.129805791,1.149789183,1.167076765,1.174171842,1.179967935,1.182122755,1.180790064,1.172214764,1.173182051,1.179670271,1.195968548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0002,152,TRUE,TRUE,1,0.01586795,0.292725806,0.31033229,0.325896975,0.344498891,0.358525017,0.366396722,0.373300516,0.373053126,0.370485228,0.358706329,0.363626583,0.358319661,0.37391962,0.395118786,0.417378053,0.421647593,0.411712636,0.406951171,0.412540337,0.417649192,0.40873348,0.40055985,0.3989774,0.400054623,0.3949786,0.38053117,0.375195532,0.379851136,0.377399536,0.377170441,0.373708149,0.387668618,0.403680008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0007,152,TRUE,TRUE,1,0.026549678,0.132511471,0.262662098,0.409588193,0.583022713,0.773688728,0.981025143,1.207446771,1.455071243,1.726170974,1.818977161,1.924813048,2.037793111,2.124607274,2.185172123,2.209534864,2.226172269,2.240177862,2.240172541,2.236799086,2.235633869,2.235489254,2.235499173,2.235429742,2.23529226,2.235130342,2.23493449,2.234707681,2.234372119,2.233196988,2.230571898,2.2258592,2.221904715,2.218490048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_simple_box_1_dis_1_occ-redyellow_0000,218,FALSE,TRUE,0,0.188156103,0.412634619,0.548626275,0.621000223,0.69912977,0.756636228,0.8189001,0.867070405,0.91272909,0.948786602,0.974772713,0.992788628,1.000815178,0.995265631,0.983508592,0.960353736,0.930256133,0.891552325,0.851283526,0.805397535,0.755642172,0.72742579,0.726526526,0.752178485,0.800712545,0.858196908,0.890256873,0.930363161,0.984508626,1.055057489,1.146194499,1.203378874,1.201294088,1.192252187,1.198560354,1.203804963,1.195865528,1.184028772,1.168632956,1.157799996,1.154739373,1.155106933,1.158028858,1.160147978,1.162979903,1.165690979,1.16720791,1.168037948,1.166077936,1.161319702,1.157991181,1.160875297,1.171127284,1.179007277,1.178230194,1.177869242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sizes_box_2_dis_2_occ-redyellow_0001,204,FALSE,FALSE,1,0.124646649,0.490246199,0.879585038,1.019939063,1.124778779,1.23593548,1.339400638,1.531122475,1.747137453,1.846524172,1.876792496,1.883548007,1.883508387,1.870677416,1.842344362,1.79546553,1.760834669,1.727154798,1.719498905,1.744068926,1.79318482,1.814315413,1.830585943,1.858143567,1.884140623,1.909220585,1.940870061,1.963437254,1.97580062,1.989329064,2.005285907,2.022083433,2.022399518,2.011959202,1.992484216,1.956537363,1.915508051,1.894461279,1.856490583,1.831559956,1.79658068,1.76506952,1.732744499,1.696802425,1.665876448,1.649477879,1.655908585,1.659390118,1.687745112,1.72270296,1.760355555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0000,152,FALSE,FALSE,1,0.096030483,0.502321724,0.755598669,0.952697658,1.168889375,1.334129538,1.347372141,1.376428469,1.468509492,1.476822522,1.480701197,1.485592313,1.488284053,1.491080068,1.492581939,1.493291157,1.493634466,1.49359464,1.493462782,1.493517697,1.494716797,1.496537265,1.4985097,1.500628022,1.5029515,1.504446829,1.505840613,1.507387487,1.508088556,1.508410162,1.509051511,1.509437752,1.509637706,1.509537654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sizes_box-redyellow_0003,303,TRUE,TRUE,1,0.089486802,0.575428862,0.986152981,1.608066805,2.040569348,2.413741797,2.747827886,3.011411421,3.210528345,3.382342088,3.564698996,3.724307228,3.882751219,4.041346954,4.192159765,4.336412119,4.480130729,4.624004979,4.772677847,4.927304328,5.073318789,5.215900488,5.35909028,5.518506041,5.696308734,5.89263477,6.104808301,6.338453365,6.599093762,6.890103206,7.211344566,7.561202009,7.648492113,7.659187345,7.652964358,7.612377037,7.591738085,7.591766475,7.593617882,7.597118996,7.60032112,7.603475489,7.606567617,7.608791446,7.609934949,7.609714634,7.6088298,7.606833658,7.604663432,7.60296875,7.602563085,7.604151505,7.608208851,7.614094675,7.615529918,7.616396944,7.617229066,7.617360274,7.618002761,7.618347267,7.61857259,7.618623913,7.618709533,7.619117844,7.619951171,7.621098755,7.621788224,7.619920133,7.619028974,7.618964636,7.619165158,7.619871823,7.621098755,7.622952046,7.625633339,7.629167012,7.630106232,7.63031421,7.630808385,7.631212799,7.631509972,7.63182063,7.632320704,7.631493727
pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0007,303,TRUE,TRUE,1,0.029465621,0.404185238,0.716935646,0.950062789,1.074342589,1.147483014,1.222902852,1.363812319,1.463733059,1.578513371,1.700646303,1.836911272,1.968981896,2.117140766,2.254099396,2.285653763,2.332842968,2.384216395,2.439529845,2.490988799,2.534404532,2.576674082,2.61954176,2.66461337,2.713437294,2.754632602,2.789850546,2.824088995,2.858238453,2.893373739,2.930531291,2.970954639,3.00875071,3.039144245,3.067718419,3.09535638,3.122721795,3.150701953,3.180294344,3.212486766,3.248373505,3.276820799,3.301737594,3.324684765,3.346372343,3.367330243,3.38833766,3.409975447,3.433152241,3.458540454,3.487116398,3.517387525,3.545125521,3.573697745,3.603655887,3.633070939,3.663022152,3.694431321,3.728664869,3.766819428,3.800795301,3.828696321,3.855050943,3.880447619,3.905683186,3.93157113,3.959126256,3.989159438,4.022740809,4.050240903,4.073852406,4.095335209,4.115297872,4.13427547,4.152895614,4.171786304,4.1916315,4.213024408,4.236788016,4.263715044,4.291110302,4.311621756,4.329085151,4.344104341
pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0002,193,FALSE,TRUE,0,0.04547869,0.314948018,0.607395061,0.818636972,0.985798034,1.138341054,1.280235028,1.440786254,1.525757417,1.602480593,1.666835856,1.718261511,1.75648842,1.782181413,1.796192404,1.799299578,1.792101881,1.771158577,1.736732187,1.688736921,1.626594788,1.556829463,1.482795919,1.404589711,1.32506514,1.250213509,1.182366418,1.12376426,1.078472413,1.054146748,1.052827622,1.065887549,1.100102316,1.153785864,1.223237749,1.296148073,1.38209804,1.423497794,1.422418511,1.422374344,1.422394375,1.422399236,1.422434519,1.422440972,1.422434686,1.422433764,1.422430161,1.422424127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0006,303,FALSE,FALSE,1,0.03004262,0.083831193,0.145500567,0.206464099,0.264002162,0.318477562,0.372523975,0.426113576,0.475428483,0.518731326,0.552934509,0.579336444,0.59586237,0.603998035,0.604224348,0.595200924,0.578871503,0.555710427,0.527437753,0.496664005,0.465089957,0.434200172,0.405056245,0.379336103,0.35977356,0.349331516,0.35321558,0.360107256,0.38683537,0.434211326,0.503891405,0.596194081,0.706339102,0.81773768,0.942488242,1.080358376,1.228622893,1.387946045,1.524735665,1.545188601,1.560805355,1.574902483,1.588161844,1.600909812,1.612421208,1.623263385,1.633556434,1.642009696,1.651421111,1.657834069,1.666056625,1.67134963,1.676842982,1.682991929,1.686258919,1.690779713,1.694839552,1.696893754,1.700038879,1.703332731,1.70407484,1.705823877,1.708630404,1.708825327,1.709213503,1.710406983,1.711975062,1.711158634,1.710915622,1.711305274,1.712418634,1.711121153,1.71013417,1.709678152,1.709730097,1.709593432,1.707859214,1.706599689,1.705740504,1.705261221,1.705119024,1.703194853,1.701585196,1.700326142
